0.01,-0.91,0.35,10.22,-68.22,11.38,-0.11,-0.94,-0.82,-27.92,-26.70,-13.87,0.03,-0.96,-0.71,-6.90,1.87,-5.36,-0.09,-1.09,-0.46,3.30,39.47,0.50,0.00,-1.04,-0.04,10.03,53.61,7.74,0.04,-0.99,0.47,2.46,47.68,9.75,0.08,-1.06,0.06,5.57,12.47,4.68,0.00,-1.03,-0.02,7.60,0.60,-7.81,0.02,-1.02,-0.09,-0.33,-4.68,-3.56,0.01,-0.97,-0.02,0.76,-2.66,-2.10
0.09,-1.03,-1.07,-60.71,-52.19,-31.82,0.04,-0.89,-0.82,-4.59,1.69,4.04,-0.14,-1.08,-0.46,8.76,14.85,9.91,0.03,-0.96,0.15,-12.88,31.75,5.10,-0.01,-1.09,0.35,-22.73,32.87,-16.27,-0.00,-1.03,0.13,-9.57,2.93,10.14,0.03,-1.04,-0.11,-0.64,-1.61,-7.64,0.01,-1.01,-0.12,4.55,-7.03,1.40,0.04,-1.02,-0.12,-0.40,-2.54,2.66,0.01,-1.01,-0.12,3.32,0.78,1.35
0.08,-1.39,-0.87,-64.67,-8.64,-62.43,0.03,-0.71,-1.30,-25.66,-4.92,-7.07,-0.12,-1.16,-0.53,30.59,20.77,22.31,0.13,-0.96,-0.08,15.37,36.20,-7.02,-0.00,-0.92,0.41,4.00,41.78,9.41,0.07,-1.07,0.18,20.31,14.19,5.38,-0.04,-1.01,-0.03,-8.48,0.25,-11.67,-0.02,-1.01,-0.07,4.98,-0.49,-1.03,0.01,-1.03,-0.07,-5.13,-3.49,-1.00,0.02,-1.02,-0.09,5.29,-3.05,2.08
0.06,-0.73,-0.33,-52.35,-54.27,-51.22,0.08,-1.08,-1.03,-2.82,-9.32,-1.01,-0.06,-0.98,-0.48,16.74,6.55,25.66,-0.08,-1.01,-0.14,-13.18,25.21,-3.07,0.03,-0.95,0.30,9.05,43.83,-9.25,0.06,-1.01,0.14,12.02,20.07,6.57,-0.04,-1.07,0.04,7.75,1.95,7.11,-0.01,-1.00,-0.05,0.24,-2.67,-10.15,-0.01,-0.95,-0.07,0.49,-3.01,0.56,-0.03,-1.03,-0.05,5.20,2.73,5.09
0.04,-0.69,1.16,8.68,-47.34,66.46,-0.07,-1.16,-1.49,-23.38,-48.07,5.27,-0.10,-0.85,-0.66,-1.00,18.40,-19.54,-0.05,-0.98,-0.20,-8.98,39.73,-14.78,0.07,-1.05,0.27,9.74,32.14,12.89,-0.02,-1.04,0.17,17.27,12.22,-4.12,-0.05,-1.01,-0.01,12.06,-0.27,5.73,-0.02,-1.02,-0.10,3.56,0.01,-4.15,-0.03,-0.99,-0.07,-6.08,-0.34,-0.89,-0.07,-1.02,-0.09,2.11,-1.36,-1.12
-0.30,-0.74,0.68,10.75,-95.02,11.60,-0.05,-1.14,-1.11,-27.20,-45.09,3.17,0.00,-0.89,-0.70,0.27,-2.33,-3.04,-0.14,-0.95,-0.30,-5.92,33.81,3.67,0.03,-1.05,0.01,-1.72,42.10,-7.28,-0.02,-1.12,0.19,21.64,30.15,8.40,0.06,-1.08,0.11,6.91,8.48,-0.89,-0.04,-1.04,-0.01,6.20,4.09,-3.28,-0.01,-1.00,-0.05,1.53,0.18,-5.81,-0.00,-1.04,-0.09,-0.42,-1.59,1.83
-0.22,-1.14,-0.97,-46.74,-31.38,-10.17,0.06,-1.00,-0.62,-6.91,-2.78,0.83,-0.17,-1.11,-0.33,-5.86,31.95,5.69,-0.02,-0.99,-0.05,-3.80,38.92,-2.04,-0.00,-0.98,0.18,3.72,36.04,-4.92,0.01,-1.00,0.09,4.75,12.95,4.67,-0.08,-1.01,-0.01,-0.90,-1.20,-2.77,-0.01,-1.00,-0.08,-1.00,-0.69,-5.70,-0.01,-1.01,-0.08,0.95,-1.23,3.56,-0.04,-1.04,-0.07,2.73,-1.63,3.24
-0.20,-1.11,-0.77,-48.15,-56.22,-39.01,0.06,-0.91,-0.91,0.08,-11.69,-5.71,-0.01,-1.04,-0.52,-4.58,35.97,22.45,-0.06,-1.13,-0.16,15.30,43.59,3.77,0.09,-1.00,0.19,23.99,47.02,-0.66,-0.02,-1.01,0.28,8.32,23.00,0.50,-0.02,-1.01,0.07,3.65,8.35,-3.09,0.01,-0.98,-0.03,1.70,-0.69,-2.94,0.01,-1.01,-0.06,-1.50,-3.56,3.45,-0.01,-1.02,-0.06,-0.74,-3.44,0.76
0.12,-0.95,-0.45,-73.55,-91.36,-39.00,-0.20,-1.26,-1.16,-9.91,-20.84,4.13,0.03,-0.94,-0.57,-0.48,23.71,13.21,-0.16,-1.04,-0.13,8.14,31.90,6.29,-0.06,-0.95,0.07,22.16,32.37,-3.92,-0.01,-0.96,0.15,3.00,29.63,-6.92,0.04,-1.03,-0.06,8.84,12.84,-6.88,-0.01,-1.01,0.01,5.34,2.51,-4.10,0.00,-0.99,-0.06,-1.69,2.18,0.50,-0.02,-1.04,-0.05,-0.34,0.53,1.72
-0.10,-0.82,-0.27,-23.43,-76.77,-14.05,-0.31,-1.19,-0.95,-18.88,-6.13,-14.89,-0.00,-1.05,-0.51,-15.05,28.73,12.91,-0.02,-1.07,-0.06,-2.13,31.14,6.09,0.01,-1.08,0.13,23.93,33.08,5.65,0.00,-1.00,0.07,5.27,26.71,-7.06,-0.05,-0.97,0.09,1.11,11.63,3.49,-0.01,-1.04,-0.03,4.57,6.47,-5.47,-0.01,-1.03,-0.07,-0.68,-0.50,-4.76,0.01,-1.02,-0.05,-0.82,-0.61,-2.81
