-0.11,-0.76,-0.22,47.40,-39.47,9.04,0.21,-1.05,-0.26,4.41,-17.69,9.95,-0.83,-1.18,0.35,112.63,-250.00,77.67,0.95,-1.32,-1.21,-42.71,-250.00,-35.09,0.34,-0.98,-0.03,27.32,-55.37,7.30,0.10,-0.94,-0.09,-8.30,22.71,11.18,0.13,-1.09,-0.03,-3.30,-2.14,30.40,-0.07,-1.03,-0.09,-3.75,22.60,4.71,0.07,-0.98,-0.04,-1.19,49.77,-21.07,-0.09,-1.00,-0.10,1.27,21.27,8.44
-1.41,0.72,0.88,195.63,249.99,-34.03,0.42,-1.57,-0.21,59.39,14.70,-103.03,-0.10,-0.99,0.21,-6.65,-37.80,-15.98,-0.29,-1.13,0.48,20.41,-250.00,152.97,-0.13,-1.01,-1.00,-103.25,-250.00,140.66,-0.08,-0.93,-0.13,28.99,-29.18,11.15,-0.04,-1.04,-0.12,19.62,10.53,-19.05,0.03,-1.06,0.04,19.07,9.93,11.78,-0.16,-0.86,0.05,-13.88,-21.51,30.87,-0.11,-1.00,-0.02,-4.67,1.19,-8.57
-1.89,0.36,-0.03,125.04,249.99,-91.93,-0.02,-1.19,-0.14,12.82,17.34,-21.69,-0.19,-1.17,0.17,-2.40,-159.63,5.17,-1.20,-0.96,-0.66,85.56,-250.00,105.71,0.37,-0.97,-0.46,109.47,-204.10,84.57,-0.03,-0.90,0.32,-9.93,11.31,-9.54,0.06,-0.94,0.04,-19.79,38.28,-2.09,0.03,-1.08,0.05,-3.42,35.01,6.92,-0.02,-1.03,0.12,17.10,25.85,3.20,-0.08,-0.95,0.16,-4.23,28.85,-6.20
0.24,-1.53,0.02,0.72,-45.20,82.64,-0.11,-1.00,0.05,-19.81,-48.44,40.22,-1.39,-0.96,0.06,-9.03,-250.00,223.85,1.16,-1.42,-0.64,-175.23,-250.00,-136.82,0.16,-0.79,0.18,-40.98,139.28,-26.40,-0.17,-1.05,0.14,-18.18,107.44,-50.64,0.01,-1.02,0.01,27.47,46.90,16.68,-0.11,-1.04,0.00,-6.13,19.33,-1.49,-0.06,-1.10,0.04,-2.64,7.92,26.64,-0.09,-0.99,-0.04,-6.61,8.24,-6.74
-2.00,-0.49,0.41,249.99,249.99,-250.00,0.67,-1.52,-0.14,-29.10,-53.28,6.17,-0.41,-0.98,0.26,-21.10,-179.46,44.79,-0.97,-0.89,-0.68,37.67,-250.00,214.41,0.17,-0.97,-0.03,-15.55,-9.97,-16.04,-0.22,-0.95,0.20,-36.18,76.35,-37.49,-0.06,-0.99,0.08,-21.89,38.22,-16.53,0.04,-1.00,-0.05,-4.44,18.30,-4.02,-0.04,-0.98,-0.04,4.59,2.55,9.47,-0.06,-1.05,-0.00,2.35,2.49,0.32
-0.19,-1.06,-0.01,42.68,-18.10,21.69,-0.41,-1.23,0.24,-25.51,-160.18,18.27,-0.78,-0.73,-0.42,-18.27,-250.00,203.51,0.34,-1.23,-0.13,-69.00,-73.26,-109.32,0.03,-0.93,0.16,1.17,47.22,-12.38,-0.12,-1.00,0.09,-17.83,25.82,-6.99,-0.13,-1.00,0.01,-2.43,14.08,-7.09,-0.13,-1.01,0.03,-12.21,18.08,-1.10,-0.16,-0.96,0.03,-4.37,22.80,-4.78,-0.10,-0.98,0.01,4.36,0.41,-0.17
-0.20,-1.09,-0.64,143.65,249.99,-63.50,-0.37,-0.92,-0.22,25.67,62.02,52.87,-0.19,-1.21,0.03,15.71,-182.36,-2.14,-0.28,-1.06,-0.31,-7.15,-250.00,13.02,0.45,-1.00,-0.78,114.94,-249.02,14.85,-0.28,-1.08,0.48,-138.43,-8.79,-50.78,0.19,-0.94,-0.29,24.85,24.31,44.41,0.04,-1.07,-0.03,-3.55,21.90,21.80,-0.02,-1.03,-0.03,-4.13,-1.14,5.96,0.03,-1.03,-0.00,-13.88,0.75,5.18
-0.06,-0.65,-0.19,-87.36,189.12,150.59,0.23,-1.39,-0.05,-43.35,12.81,4.39,-0.55,-0.89,-0.08,-7.50,-250.00,-22.42,-0.50,-0.87,-0.41,50.23,-250.00,-204.71,0.86,-0.75,-0.74,36.65,-67.09,73.44,-0.13,-1.20,0.22,6.60,33.78,7.60,-0.01,-0.95,-0.05,-0.11,20.94,6.07,-0.05,-0.97,-0.00,-10.37,18.66,11.37,-0.07,-1.00,-0.04,-4.87,2.26,0.68,-0.05,-1.04,-0.01,0.63,-4.33,4.15
-1.91,-1.21,-0.77,113.41,249.99,-116.27,-0.13,-1.31,0.30,-104.27,29.64,-31.54,-0.22,-1.28,-0.28,-13.61,-101.87,-51.21,-0.90,-1.06,-0.17,83.10,-250.00,-177.34,0.80,-1.26,-1.20,246.54,-168.42,223.01,-0.35,-1.06,0.38,-99.75,-2.61,-60.63,0.00,-1.05,-0.03,5.81,13.17,22.67,-0.04,-0.95,-0.03,-1.11,12.07,3.68,-0.03,-0.99,0.01,-3.84,-3.99,10.09,-0.10,-1.04,0.07,-8.28,-7.04,-8.77
-1.89,-0.65,-0.30,0.79,217.94,129.73,-0.20,-1.13,-0.34,27.21,-33.55,-4.78,-0.41,-0.97,-0.15,19.02,-221.69,-83.31,-0.70,-0.96,-0.46,98.44,-250.00,-137.67,0.86,-0.89,-0.68,54.02,-106.15,108.73,-0.30,-1.04,0.24,-18.88,11.59,-14.91,-0.02,-1.06,-0.01,-8.36,0.20,2.40,-0.11,-1.00,0.05,-3.68,11.22,11.57,-0.09,-0.98,0.02,-6.76,-2.94,-5.89,-0.09,-1.02,0.06,-15.11,-1.60,2.01
