-0.65,-0.74,0.06,-13.57,23.14,-73.17,0.22,-0.36,0.79,35.48,-90.56,249.99,-1.32,0.24,0.30,-212.55,37.44,98.41,-1.11,0.32,-0.26,-3.71,30.99,32.34,-0.79,0.63,-0.82,249.99,36.21,18.91,-0.79,0.62,0.75,129.30,5.06,-73.98,-0.73,0.19,0.34,33.03,52.70,41.47,-1.61,0.42,0.15,2.43,138.63,-36.14,0.31,1.16,-1.46,-250.00,-25.53,-250.00,-0.80,-0.48,-1.22,-22.77,-49.54,13.89
-0.25,-0.87,0.07,51.16,59.01,-42.70,-1.40,0.59,1.14,-110.79,-250.00,249.99,-1.02,0.23,0.23,-68.38,54.18,12.17,-1.05,0.40,-0.16,14.00,34.84,66.51,-0.89,0.62,-0.04,249.99,117.05,-94.77,-0.78,0.44,0.56,94.67,15.70,-0.76,-0.85,0.19,0.14,26.15,38.25,33.11,-1.43,0.41,0.14,-47.39,87.58,-9.02,-0.72,1.61,-0.91,-250.00,-87.65,-250.00,-0.50,-0.57,-1.07,-39.01,-93.70,51.11
-0.07,-0.99,-0.09,38.07,11.77,-70.48,-0.89,1.36,1.08,31.78,-239.70,249.99,-1.16,0.24,0.41,-32.92,52.36,-6.03,-0.93,0.31,-0.05,-4.30,45.91,44.09,-0.88,0.54,-0.39,249.99,158.05,-40.52,-0.88,0.51,0.67,144.07,-1.52,-20.76,-0.87,0.22,0.08,3.55,-4.62,10.92,-1.00,0.22,-0.03,33.13,38.93,25.67,-1.22,1.06,0.42,-250.00,249.83,-250.00,-0.51,-0.56,-0.82,-18.16,-50.69,-12.91
-0.03,-0.83,0.14,42.30,39.16,-5.91,-1.45,0.56,0.93,-94.74,-143.20,249.99,-1.05,0.28,0.12,-95.29,-22.09,31.38,-1.18,0.37,-0.09,-3.24,-16.79,23.49,-0.95,0.62,-0.74,249.99,130.52,-62.57,-1.01,0.56,0.81,188.16,22.55,-30.63,-0.90,0.20,0.05,8.58,0.98,8.83,-0.93,0.19,-0.03,25.82,52.71,34.04,-0.94,1.72,-0.51,-250.00,223.88,-250.00,-0.11,-0.59,-0.88,-77.25,-125.92,25.08
0.11,-0.90,-0.02,-11.48,-43.10,-59.90,-1.55,1.49,1.58,90.48,-142.46,249.99,-0.92,0.34,0.58,-7.81,78.43,-34.43,-1.02,0.36,-0.04,-21.57,114.83,36.73,-0.91,0.51,-0.52,249.99,123.97,-41.25,-0.68,0.31,0.47,57.66,-6.16,-31.89,-0.79,0.09,0.03,14.15,17.43,25.14,-1.35,0.31,0.25,40.05,111.12,11.43,-0.29,1.28,-0.99,-231.47,47.90,-250.00,-0.34,-0.67,-1.11,-38.54,-63.79,53.06
0.17,-0.92,0.14,-8.45,-43.25,-15.65,-1.78,1.13,1.64,6.75,-193.15,249.99,-0.97,0.30,0.66,-29.87,65.51,-17.14,-1.16,0.41,-0.14,81.07,128.80,30.95,-0.84,0.61,-0.13,249.99,139.57,-57.43,-0.80,0.45,0.48,-15.63,-0.77,-24.57,-0.79,0.08,-0.04,-43.83,18.13,6.84,-1.59,0.27,0.11,21.14,156.61,41.15,0.96,0.53,-1.04,100.43,152.63,-250.00,-0.59,-0.66,-0.82,10.12,18.46,18.57
0.45,-0.87,0.25,26.05,-57.53,10.66,-2.00,0.57,1.29,-122.51,-250.00,249.99,-0.73,0.24,0.43,-52.50,16.75,23.63,-1.37,0.33,0.17,17.56,26.17,-13.05,-0.75,0.58,-0.21,249.99,249.99,-54.02,-0.65,0.42,0.56,4.29,9.95,-36.28,-0.80,0.08,-0.03,-13.56,17.37,-2.33,-1.06,0.23,-0.06,37.38,78.32,75.67,0.03,1.48,-1.21,-250.00,-87.14,-250.00,-0.34,-0.52,-1.15,-81.55,-94.73,20.36
-0.20,-0.89,0.03,4.50,-13.92,-89.36,0.37,0.49,0.99,156.74,-244.64,249.99,-1.31,0.56,0.74,37.75,93.08,-37.05,-1.01,0.37,0.25,-1.96,59.74,4.56,-1.18,0.51,-0.32,217.98,183.56,-119.50,-1.02,0.30,0.60,249.99,57.38,9.61,-0.81,0.14,0.23,22.55,13.98,4.19,-0.76,0.07,-0.04,8.76,37.73,53.58,-1.70,0.44,0.21,-74.11,117.83,-5.56,0.09,0.77,-1.39,-161.65,-103.54,-250.00
0.46,-0.78,0.21,-1.06,-61.18,33.80,-2.00,0.98,1.51,-96.28,-250.00,249.99,-0.92,0.44,0.42,-20.13,57.67,-27.08,-1.06,0.29,0.16,51.56,81.24,-16.76,-0.76,0.55,-0.16,249.99,231.54,-10.13,-0.76,0.34,0.24,-6.61,-33.20,-10.55,-0.76,0.13,-0.03,4.13,11.88,17.06,-1.20,0.34,0.15,22.54,159.39,65.17,-0.31,2.00,-0.62,-250.00,-1.71,-250.00,-0.26,-0.70,-1.11,-42.72,-107.66,55.87
0.21,-0.88,0.11,-3.61,82.26,-13.45,-1.76,1.17,1.44,-5.30,-132.84,249.99,-1.02,0.30,0.30,25.23,93.56,-38.21,-1.17,0.39,-0.28,69.73,43.55,59.58,-0.76,0.39,0.26,249.99,203.12,-86.56,-0.74,0.02,-0.05,-20.49,-13.98,21.82,-0.81,-0.01,-0.16,-32.49,-0.21,23.36,-2.00,0.40,0.39,-45.91,249.99,-53.72,1.10,-0.30,-0.73,128.31,94.06,-250.00,-0.64,-0.59,-1.00,-5.73,-12.89,38.90
