-1.09,-0.25,-0.04,-24.03,66.32,-20.22,-0.86,-0.24,-0.63,17.88,74.80,-84.37,-0.35,-0.41,-0.63,157.96,25.47,53.31,-0.66,-0.03,0.06,154.85,-27.00,249.99,-1.00,0.59,0.51,34.19,32.57,249.99,-1.17,1.09,0.29,-99.17,113.73,83.65,-0.90,1.10,-0.26,-153.63,169.81,-131.33,-0.69,0.82,-0.45,-124.52,55.85,-250.00,-0.61,0.04,-0.82,56.81,48.45,-144.34,-0.66,-0.30,-0.44,109.37,-24.32,-79.29
-0.78,-0.46,-0.70,-25.89,115.20,-60.81,-0.61,-0.40,-0.93,129.91,51.21,35.77,-0.37,-0.26,-0.46,186.56,-34.10,185.31,-0.50,0.24,0.30,104.85,-50.76,249.99,-1.07,1.01,0.57,-21.25,44.47,249.99,-0.79,1.15,0.24,-140.74,139.67,-35.19,-0.93,1.14,-0.28,-164.99,162.08,-200.93,-0.86,0.76,-0.78,-27.27,56.69,-250.00,-0.51,-0.18,-0.78,109.39,28.05,-133.52,-0.53,-0.47,-0.19,160.47,-33.56,11.10
-0.90,-0.42,-0.31,-69.20,200.87,-65.67,-0.50,-0.32,-0.78,186.28,104.90,14.72,-0.52,-0.22,-0.14,188.25,-17.59,238.04,-0.82,0.44,0.14,41.50,15.56,249.99,-1.31,1.05,0.04,-219.22,132.90,82.34,-0.95,0.97,-0.22,-250.00,157.18,-172.59,-1.05,0.68,-0.66,-27.11,49.69,-250.00,-0.47,0.00,-0.46,184.29,90.65,-194.47,-0.58,-0.52,0.04,141.33,-53.95,-17.94,-0.92,-0.45,0.19,9.61,-24.62,20.96
-0.91,-0.40,-0.37,-99.43,163.62,-9.06,-0.66,-0.25,-0.94,147.59,37.35,-56.27,-0.32,-0.27,-0.23,231.86,-11.39,202.92,-0.64,0.29,0.08,107.41,18.03,249.99,-1.17,0.97,0.31,-122.66,100.94,186.05,-0.77,1.35,-0.22,-250.00,140.03,-42.41,-0.91,0.86,-0.23,-150.87,149.80,-219.08,-0.90,0.48,-0.63,-24.77,70.79,-250.00,-0.59,-0.16,-0.56,142.20,59.80,-146.84,-0.56,-0.45,-0.25,154.43,-18.84,-18.07
-0.96,-0.39,-0.26,-75.98,134.04,-2.94,-0.72,-0.23,-0.87,58.86,33.74,-82.14,-0.37,-0.34,-0.51,218.18,-6.25,106.87,-0.44,0.05,0.09,172.85,-21.38,249.99,-0.89,0.73,0.32,0.25,41.28,249.99,-0.91,1.27,0.27,-210.65,175.32,33.23,-0.74,1.11,-0.17,-214.00,154.88,-158.13,-0.99,0.83,-0.45,-63.12,128.91,-250.00,-0.55,0.04,-0.58,115.66,78.09,-194.15,-0.55,-0.42,-0.40,150.77,-0.24,-57.54
-0.76,-0.52,0.03,-48.99,73.27,-22.50,-0.98,-0.42,0.05,-37.80,75.97,-0.63,-0.68,-0.39,-0.94,101.75,150.32,-27.30,-0.35,-0.33,-0.34,249.99,24.81,164.34,-0.47,0.27,0.23,148.43,17.14,249.99,-1.27,1.15,0.50,-143.64,126.27,249.99,-0.85,1.25,-0.14,-216.07,186.33,-101.60,-0.84,1.22,-0.63,-159.64,88.70,-250.00,-0.43,0.14,-0.88,157.04,100.29,-233.09,-0.43,-0.61,-0.05,143.71,-96.12,-40.70
-0.96,-0.47,-0.30,-64.96,157.56,45.63,-0.63,-0.31,-0.95,146.39,117.93,-69.89,-0.16,-0.36,-0.31,235.44,32.01,167.89,-0.80,0.20,0.10,117.08,22.21,249.99,-1.33,0.99,0.45,-146.98,88.13,249.99,-0.81,1.29,-0.01,-250.00,169.21,-48.55,-1.07,1.03,-0.40,-175.45,148.64,-250.00,-0.48,0.39,-0.62,85.69,76.42,-250.00,-0.50,-0.42,-0.47,141.18,-25.80,-81.76,-0.52,-0.59,0.22,85.46,-31.94,11.01
-0.94,-0.46,-0.24,-76.95,134.62,17.45,-0.80,-0.30,-0.48,236.86,146.61,-49.73,-0.28,-0.36,-0.26,183.24,-4.91,208.21,-0.70,0.18,0.09,123.54,22.56,249.99,-1.17,0.81,0.26,-109.05,100.19,237.56,-0.76,1.13,0.12,-210.47,162.64,14.39,-0.91,1.15,-0.22,-231.70,143.25,-187.19,-0.77,0.75,-0.56,-47.04,73.68,-250.00,-0.51,-0.14,-0.42,101.41,56.48,-167.02,-0.39,-0.55,-0.26,122.18,-16.43,-49.87
-0.79,-0.60,-0.12,21.53,149.12,9.67,-0.89,-0.36,-0.66,-34.20,129.51,-54.31,-0.42,-0.39,-0.74,203.94,57.08,59.43,-0.46,0.02,0.07,186.25,-22.23,249.99,-0.97,0.74,0.45,-28.34,61.86,249.99,-0.75,1.33,0.11,-245.07,194.45,26.27,-0.98,1.27,-0.27,-228.87,150.37,-250.00,-0.53,0.64,-0.79,17.19,65.67,-250.00,-0.57,-0.27,-0.43,115.19,8.73,-141.31,-0.64,-0.59,0.06,103.17,-52.40,-35.10
-0.81,-0.52,-0.10,-48.26,138.75,12.50,-0.86,-0.36,-0.58,82.76,127.94,-66.99,-0.40,-0.46,-0.45,194.73,44.98,86.69,-0.60,-0.07,0.06,139.64,-4.46,249.99,-1.13,0.73,0.30,-60.21,123.76,249.99,-0.87,1.23,0.03,-241.00,184.22,24.80,-0.76,1.14,-0.28,-204.82,126.71,-208.28,-0.81,0.80,-0.64,-19.23,86.94,-250.00,-0.52,-0.10,-0.54,123.50,70.65,-164.54,-0.59,-0.49,-0.26,133.21,-19.10,-68.11
-0.89,-0.52,-0.08,-33.56,113.52,56.70,-0.95,-0.28,-0.72,150.12,166.39,-51.01,-0.43,-0.47,-0.22,207.11,116.89,65.03,-0.62,0.05,-0.11,137.89,25.82,249.99,-1.15,0.80,0.23,-69.52,102.84,249.99,-0.62,1.21,-0.00,-225.01,163.11,11.69,-1.09,1.31,-0.23,-250.00,132.13,-250.00,-0.73,0.73,-0.75,-3.68,53.11,-250.00,-0.52,-0.25,-0.50,138.66,56.09,-168.88,-0.47,-0.62,0.08,98.01,-19.16,-10.82
-0.84,-0.55,-0.18,-47.74,130.16,68.04,-1.00,-0.23,-0.80,56.21,41.83,-61.45,-0.44,-0.38,-0.55,200.23,53.38,38.20,-0.55,-0.07,0.02,165.44,-17.83,249.99,-0.93,0.61,0.28,-7.42,50.24,249.99,-0.84,1.16,0.03,-212.69,137.40,51.66,-0.81,1.08,-0.18,-247.20,175.54,-123.25,-0.97,0.82,-0.53,-79.26,94.68,-250.00,-0.65,0.18,-0.54,86.72,54.49,-239.38,-0.54,-0.41,-0.35,137.72,29.42,-98.37
-0.80,-0.46,-0.06,-0.80,116.17,36.45,-0.94,-0.32,-0.60,96.03,104.00,-56.63,-0.40,-0.47,-0.54,170.75,64.57,55.18,-0.56,-0.05,-0.05,155.26,-11.17,249.99,-1.00,0.72,0.35,5.17,48.36,249.99,-0.60,1.20,0.18,-214.45,145.91,48.01,-0.73,1.20,-0.21,-250.00,178.20,-132.36,-1.08,0.90,-0.51,-93.86,86.94,-250.00,-0.62,0.18,-0.41,106.11,49.69,-226.91,-0.65,-0.42,-0.19,140.66,6.19,-90.50
