0.04,0.12,0.27,8.82,-38.60,-18.17,0.25,-0.23,1.16,32.85,33.52,-4.26,-0.09,0.03,0.79,10.06,0.69,-1.75,0.11,-0.15,1.03,-10.81,-8.84,-0.76,0.00,-0.13,0.96,1.51,-5.07,-1.93,0.03,-0.14,0.93,-6.61,-2.11,-1.60,0.03,-0.15,0.94,-0.46,2.01,-0.89,0.04,-0.13,0.92,-0.66,-2.59,-1.22,0.03,-0.15,0.94,-0.21,-0.56,-0.88,0.02,-0.14,0.94,-0.84,1.70,-0.84
-0.23,1.46,1.62,72.53,58.95,109.19,0.97,-0.06,-1.17,2.89,49.40,-34.31,0.90,-0.13,-0.20,3.56,-11.95,3.07,1.08,-0.11,-0.06,-4.01,19.97,-0.48,1.07,-0.09,-0.05,-2.11,-6.50,-2.83,1.04,-0.07,-0.06,0.05,0.60,-1.76,1.05,-0.08,-0.10,-0.60,-0.49,-1.11,1.05,-0.08,-0.11,0.95,-2.12,-0.63,1.03,-0.07,-0.08,0.92,-1.36,0.02,1.05,-0.07,-0.08,-0.85,0.08,-1.05
-2.00,-0.30,-0.16,45.77,94.48,-51.44,-0.15,-0.23,0.01,16.09,57.01,49.16,-1.02,-0.28,-0.12,0.43,14.16,-12.62,-0.86,-0.10,-0.41,-3.91,24.85,4.51,-0.90,-0.22,-0.10,-0.45,-7.22,-0.07,-0.83,-0.21,-0.16,-0.64,3.76,0.58,-1.03,-0.25,0.03,-0.81,1.99,-0.76,-0.92,-0.21,-0.16,0.12,-1.52,-1.43,-0.92,-0.22,-0.11,-1.45,1.18,-0.08,-0.93,-0.21,-0.14,-0.69,-0.85,-0.98
-0.09,0.57,2.00,-16.46,-197.41,-62.07,-0.15,-0.07,0.25,-1.77,20.74,0.00,0.02,-0.16,1.29,5.68,8.01,-1.13,0.01,-0.08,0.91,-2.65,0.53,-1.55,-0.01,-0.13,0.98,0.94,-4.20,-1.20,-0.01,-0.09,0.87,-1.21,-0.10,-0.62,-0.01,-0.11,0.97,0.24,3.52,-0.91,-0.01,-0.11,0.90,-0.69,-0.77,-0.85,0.00,-0.11,0.96,-0.42,-1.30,-0.92,-0.01,-0.10,0.92,-0.50,-0.67,-1.11
0.24,0.15,0.82,-3.49,-134.03,-157.23,0.80,-0.03,-0.10,8.90,107.41,37.95,1.08,-0.16,-0.09,8.08,-14.57,2.92,1.01,-0.13,-0.07,-0.08,10.48,-0.45,1.05,-0.11,-0.18,-0.25,-10.41,-0.62,1.05,-0.13,-0.08,-0.38,7.04,-0.79,1.17,-0.15,-0.23,-0.76,5.52,-0.79,1.05,-0.12,-0.11,-1.52,-3.33,-0.79,1.06,-0.11,-0.12,-0.76,0.86,-0.82,1.04,-0.12,-0.08,-0.12,0.23,-0.47
-0.31,-0.04,-0.07,10.56,-0.58,249.99,-1.79,0.13,0.65,62.40,-50.75,-97.72,-0.59,-0.14,-0.29,-8.29,5.23,63.00,-0.85,-0.18,-0.12,4.65,-48.65,-14.77,-0.82,-0.10,-0.19,-4.02,33.36,2.91,-1.03,-0.27,0.03,0.63,-7.69,-3.89,-0.98,-0.22,-0.13,-0.31,4.90,-0.13,-0.90,-0.22,-0.14,1.27,-0.59,-1.47,-0.95,-0.22,-0.13,-1.02,0.54,-0.16,-0.95,-0.26,-0.12,-0.82,5.47,1.73
-2.00,0.59,-2.00,-94.18,118.85,-32.78,0.01,-0.16,1.68,-7.40,25.57,-5.29,-0.04,-0.03,0.90,-0.58,-13.44,0.35,-0.00,-0.03,0.92,-1.12,4.03,-1.11,0.03,-0.04,0.90,-0.66,0.10,-1.84,0.01,-0.04,0.94,-0.38,0.72,-1.59,0.02,-0.04,0.94,-0.41,-3.27,-2.43,0.02,-0.04,0.93,-0.95,-1.44,-2.76,0.02,-0.05,0.94,-0.59,-0.76,-0.85,0.00,-0.04,0.95,-0.44,-0.34,-1.29
1.56,0.28,-2.00,25.10,118.45,2.77,1.03,-0.20,0.42,-7.23,-15.13,-6.39,1.01,-0.05,-0.23,1.19,9.09,1.69,1.27,-0.00,-0.30,-0.18,10.80,1.59,1.06,-0.08,-0.12,0.05,0.20,-0.12,1.05,-0.09,-0.13,-2.20,1.08,0.78,1.07,-0.09,-0.14,1.25,0.05,2.63,1.06,-0.09,-0.11,-0.31,0.73,3.02,1.03,-0.10,-0.10,-3.30,-3.51,-3.48,1.11,-0.07,-0.13,-1.54,-7.74,-4.77
0.02,-0.00,-0.20,14.58,-8.06,249.99,-1.88,-0.01,-0.79,46.34,-79.73,37.62,-0.53,-0.09,-0.60,-2.43,-19.87,-20.70,-1.18,-0.35,0.08,-2.03,22.38,45.47,-0.78,-0.12,-0.19,0.29,-28.72,-3.22,-0.94,-0.28,-0.06,3.74,5.47,-6.23,-0.90,-0.16,-0.06,5.15,5.59,-4.68,-0.92,-0.13,-0.14,-0.82,-8.80,-2.40,-0.95,-0.13,-0.11,-0.27,-2.81,-2.59,-0.94,-0.13,-0.12,0.31,3.33,-2.09
0.55,1.75,0.51,48.56,127.69,53.29,0.02,-0.33,2.00,-7.18,-21.87,3.88,-0.12,-0.04,0.26,7.10,19.49,2.75,0.16,-0.09,0.94,-0.61,1.75,-2.01,0.02,-0.06,0.88,1.51,-11.22,-0.79,0.02,-0.09,1.01,3.78,2.78,-0.47,0.04,-0.07,0.92,2.69,1.43,-0.16,0.01,-0.08,0.94,0.02,-4.40,-0.15,0.02,-0.08,0.94,-0.15,-1.69,-0.96,0.02,-0.07,0.94,-0.81,1.92,-0.60
