-0.59,-0.84,0.23,-3.96,94.18,-3.50,0.07,-0.61,0.61,86.60,-37.65,27.05,-1.38,0.54,1.42,-106.63,-0.16,249.99,-1.59,0.52,-0.61,5.51,121.93,29.11,-1.46,0.47,-0.74,249.99,150.57,-70.02,-0.39,-0.06,1.14,179.05,37.18,-73.57,-0.63,-0.56,0.28,-25.17,-69.10,11.70,1.08,0.08,0.22,80.80,-136.80,249.99,-1.60,1.89,0.17,-39.71,28.69,167.24,-0.43,0.77,0.25,-64.49,-10.42,-32.42
-0.51,-0.82,-0.09,-6.47,39.05,-48.23,0.15,0.36,1.29,31.48,-128.07,249.99,-1.31,0.52,-0.12,-134.48,159.70,73.01,-1.39,0.49,-0.86,72.85,60.82,-47.34,-0.91,0.44,0.40,249.99,82.19,-250.00,-0.43,-0.35,0.98,35.88,-23.99,18.11,-0.33,-0.41,0.14,-11.59,43.40,77.61,-0.71,1.42,0.91,-159.32,8.76,249.99,-1.08,1.28,-0.27,-16.90,51.45,51.38,-0.50,0.72,-0.01,-1.79,-2.76,-9.60
-0.26,-0.72,0.30,4.08,-36.05,-71.33,-0.82,0.51,1.25,-62.79,-2.88,249.99,-1.73,0.64,-0.27,-38.15,94.18,71.14,-1.19,0.39,-0.67,134.26,7.58,-83.94,-0.61,0.18,0.70,229.85,11.95,-208.07,-0.46,-0.38,0.84,9.50,-11.41,-12.25,-0.41,-0.46,0.24,-33.15,-31.44,68.72,0.66,0.92,0.74,-62.34,-76.60,249.99,-1.51,1.53,-0.07,-5.11,41.82,59.73,-0.42,0.70,0.24,1.14,-11.28,-14.69
-0.38,-0.87,0.13,-16.42,36.87,-50.24,-0.11,0.32,1.23,12.84,-47.07,249.99,-1.59,0.48,-0.25,-68.28,120.53,41.73,-1.31,0.27,-0.68,83.72,24.34,-45.27,-1.20,0.38,0.43,249.99,26.39,-41.38,-0.56,-0.14,0.95,55.48,-4.07,-27.46,-0.63,-0.35,0.13,-56.82,-28.27,29.58,0.96,0.70,0.96,-78.94,-38.99,249.99,-1.21,1.12,-0.29,-66.26,31.65,106.56,-0.49,0.93,0.05,-36.35,-14.30,-25.84
-0.29,-0.86,0.07,13.50,32.69,-39.47,0.30,0.38,1.37,4.54,-50.68,249.99,-1.75,0.71,-0.38,-52.59,129.04,66.50,-1.25,0.33,-0.55,86.59,9.27,-47.23,-0.91,0.42,0.32,249.99,117.81,-81.34,-0.46,-0.14,1.03,85.24,22.73,-75.02,-0.59,-0.44,0.13,-52.27,-37.51,4.49,1.02,0.87,0.87,-3.78,-119.17,249.99,-1.03,1.48,-0.49,6.60,75.27,54.83,-0.53,0.92,0.22,-45.23,-23.48,-23.06
-0.40,-0.81,0.17,23.58,21.40,-95.25,0.94,-0.05,1.15,67.80,-97.73,249.99,-1.73,0.66,0.04,-59.37,134.30,74.44,-1.32,0.40,-0.51,65.44,42.15,-50.71,-1.21,0.39,0.51,249.99,73.63,-150.14,-0.58,-0.21,1.01,57.81,15.53,-27.82,-0.57,-0.36,0.08,-21.84,22.60,7.29,0.92,1.33,0.68,-98.23,-59.59,249.99,-0.81,1.02,-0.32,-163.95,10.22,68.34,-0.51,1.06,0.07,-21.88,-10.86,7.31
-0.53,-0.81,0.29,-0.93,13.16,-40.64,0.72,-0.08,1.08,39.77,-103.07,249.99,-1.57,0.42,0.09,-121.98,190.64,75.26,-1.34,0.36,-0.77,47.22,39.10,-20.43,-1.15,0.45,0.40,249.99,111.59,-190.04,-0.58,-0.20,0.87,61.11,-19.88,-43.34,-0.42,-0.43,0.27,-36.58,-29.81,20.45,0.60,1.15,0.48,-86.72,-0.53,249.99,-0.74,1.37,-0.34,-96.19,30.53,79.03,-0.49,1.00,0.13,-28.49,-11.24,-15.91
-0.27,-0.93,0.09,16.00,32.39,-31.04,-0.91,0.69,1.49,5.33,3.29,249.99,-1.57,0.42,-0.33,-62.64,102.38,75.36,-1.06,0.27,-0.99,173.23,36.03,-16.82,-0.51,0.10,1.05,225.58,20.81,-181.23,-0.63,-0.45,0.56,-11.12,-18.55,-24.40,0.85,0.03,0.78,-19.05,-134.77,249.99,-2.00,1.41,0.05,-246.49,39.38,201.43,-0.85,0.97,0.08,-6.09,1.69,-46.28,-0.68,0.62,0.38,13.89,-11.21,-19.62
-0.05,-0.85,0.11,17.20,15.98,-6.20,-1.07,0.59,1.51,-1.04,-24.24,249.99,-1.30,0.34,0.09,-63.00,117.28,54.68,-1.22,0.26,-0.64,90.79,8.24,-4.78,-0.90,0.38,0.78,249.99,24.79,-250.00,-0.61,-0.34,0.66,14.24,-14.72,-22.21,-0.28,-0.40,0.24,-31.68,-26.70,66.13,-0.54,1.32,0.57,-67.80,57.44,249.99,-0.65,1.30,-0.15,-6.70,30.19,58.63,-0.39,0.89,0.10,-7.69,-14.22,-28.18
0.06,-0.88,0.11,10.62,-3.30,-22.69,-2.00,0.44,1.41,-97.20,-93.15,249.99,-1.25,0.37,0.07,-89.09,56.25,70.24,-1.41,0.37,-0.67,136.31,0.92,6.27,-0.94,0.34,0.91,249.99,9.65,-184.80,-0.73,-0.27,0.61,5.41,-20.39,-46.86,-0.57,-0.37,0.12,-6.89,6.26,-9.69,1.55,0.35,0.33,-55.49,-228.78,249.99,-0.94,1.08,-0.66,-124.60,31.62,46.01,-0.58,0.93,0.11,-26.00,-22.80,-16.06
